Media ID,Comment ID,Username,Comment Text,Comment Created At
3370813240240239958,18027017876299224,abdallah_k_hajj,بسم الله ما شاء الله تبارك الله 😍 ان شاء الله من الصالحين البارين 😍 ألف مبارك حبيبي,2024-05-18 18:01:57+00:00
3370813240240239958,17895309165007091,razikennou,الف مبروك يتربى في عزك و دللك,2024-05-18 18:01:22+00:00
3370813240240239958,18020488487274922,mhmod.jousif,مبارك يا محمود، الله يجعلها من مواليد السعادة والهنا ❤️,2024-05-18 17:52:29+00:00
3370813240240239958,18067169284523271,altubaai,"ما شاء الله تبارك الله 
يتربى بعزكم ودلالكم يارب",2024-05-18 17:52:12+00:00
3351844401574332754,18037528525894095,_wateryn_,"WATER OC POWER, LET'S GOII",2024-04-24 10:44:05+00:00
3351844401574332754,18016744706331294,artofdoveee,"@aoie.yu THANK YOUUU AND YEAH, I THINK THERE'S NO TURNING BACK",2024-04-23 05:27:12+00:00
3351844401574332754,18007894826196114,aoie.yu,I LOVE HERRRRR SO GLAD UR JOINING THE MHA BRAINROT AAKSJS♥️♥️,2024-04-22 23:35:44+00:00
3351844401574332754,18426924604036018,artofdoveee,@alexisuau THANK YOUU🥹❤️❤️,2024-04-22 23:29:27+00:00
3351844401574332754,18036097852851216,the_hamilart_owo,@artofdoveee AHHH 🥺💖💖,2024-04-22 22:32:12+00:00
3351844401574332754,18016204187254664,octopamm,Oww I love her 😍,2024-04-22 19:27:46+00:00
3351844401574332754,18047569417587827,artofdoveee,@the_hamilart_owo YOU'RE BEAUTIFUL 🗣💙💙,2024-04-22 19:27:14+00:00
3351844401574332754,18183535555291021,artofdoveee,@fabilous97 THANK YOU SIS🗣❣️❣️,2024-04-22 19:26:54+00:00
3351844401574332754,18431496262051519,artofdoveee,@weetlebeetle Aaa thank youuuu you're so sweet 🥹❣️,2024-04-22 19:26:42+00:00
3351844401574332754,18003934565277402,alexisuau,SHE LOOKS SO BEAUTIFUL AND DELICATED I LOVE IT😭😭💗💚💞💗💚,2024-04-22 18:56:41+00:00
3351844401574332754,18346213819129805,artofdoveee,@atsuko__nakamura Aww thank youu🥺❣️,2024-04-22 16:51:14+00:00
3351844401574332754,18123755035353792,weetlebeetle,What a darling!!!!! Her outfits and design are so so beautiful!!,2024-04-22 15:58:59+00:00
3351844401574332754,18017418053242775,fabilous97,"THE BABY, THE TINIEST CUTEST BEBE AAAAA SHE'S FINALLY HERE 😤😤❤️❤️❤️ she looks so cute omg",2024-04-22 15:03:56+00:00
3351844401574332754,18427725175010669,the_hamilart_owo,OMG AHH I LOVE HERR 🥺 her design is beautiful!💖💖,2024-04-22 14:25:31+00:00
3351844401574332754,17927060102853646,atsuko__nakamura,She looks so beautiful!! Love her design!!😍💖💖,2024-04-22 14:21:39+00:00
3351844401574332754,18002801228289616,artofdoveee,"@pyromaniac_skeleton YEAAH, I will yap about them🗣❤️",2024-04-22 13:52:40+00:00
3351844401574332754,18018597497019449,pyromaniac_skeleton,"LETS GOO, DOVIE BNHA ERA",2024-04-22 13:15:35+00:00
3354814349665873372,17995453457445437,abbygaletoriano,Yes but no,2024-05-28 06:20:21+00:00
3354814349665873372,17909119205952511,karamelkosak,"Id get pliers and try to close it the tiniest bit, and end up closing it the whole way",2024-05-28 05:38:30+00:00
3354814349665873372,17889821475034227,kxtrinalee,@cc_avacados same girl,2024-05-28 05:13:04+00:00
3354814349665873372,18053982205716480,grace_r_stroud,Thank god my husband knows I have anxiety too bad for a ring like this,2024-05-28 03:42:07+00:00
3354814349665873372,18432945115052654,lamonica.matthew,,2024-05-28 03:11:02+00:00
3354814349665873372,18047646466706592,eleniyannias,That is heinous,2024-05-28 02:42:55+00:00
3354814349665873372,18049220608678397,nadineorsomething,It’s not a terrible visual concept but horribly executed,2024-05-28 01:51:05+00:00
3354814349665873372,17999688743622870,jahcobbi.j,There’s so many reasons as to why this is a terrible idea lol,2024-05-27 22:07:37+00:00
3354814349665873372,18032900116987482,bored.lizzy1825,No cuz I would lose the diamond,2024-05-27 21:58:10+00:00
3354814349665873372,18018242714263346,leminton11,"I'd be fidgeting and end up prying the shell open with my teeth to free the diamond, so unfortunately no",2024-05-27 21:55:03+00:00
3354814349665873372,18035386222794038,sammaayynicolee,That gives me such anxiety absolutely not 🤣,2024-05-27 21:31:22+00:00
3354814349665873372,18021796622017011,notezryn,no its ugly,2024-05-27 21:13:40+00:00
3354814349665873372,17937162599745812,alimamdouhsalem,Should be called “an anxiety attack” instead,2024-05-27 20:45:39+00:00
3354814349665873372,18034292395945385,rift_strike,@iam.j4k3 bros cookin,2024-05-27 19:43:29+00:00
3354814349665873372,18041643475849699,blo0pers.ari,If u can make the clam a little prettier I say yes,2024-05-27 19:09:25+00:00
3354814349665873372,17870134407100878,duncanp0,"Love the idea, hate the anxiety",2024-05-27 17:44:47+00:00
3354814349665873372,17967230381725632,gensezme,I would totally be insuring that.,2024-05-27 17:44:37+00:00
3354814349665873372,17934220307840334,made_it8,Gold is too soft for that,2024-05-27 16:49:42+00:00
3354814349665873372,18019080194336779,_cosmetica.liverpool,Somthing you would pick @spraystation_uk 🤣,2024-05-27 16:06:02+00:00
3354814349665873372,17917664999926660,ilovejesus_xo,I’d take anything 💍 from a man who was real about marriage,2024-05-27 15:27:41+00:00
3354814349665873372,18018933632264299,hankhillpops,🔥,2024-05-27 15:27:17+00:00
3354814349665873372,17865425487114204,darayounce,No bc u can’t even see the diamond from the back side it would look weird,2024-05-27 14:54:18+00:00
3354814349665873372,17965089020627619,ayykingy,All well and good until you catch it on something and it falls out 😂,2024-05-27 13:08:44+00:00
3354814349665873372,18024724658123835,soofiia_mariia,This gives me anxiety 💀,2024-05-27 12:10:05+00:00
3354814349665873372,17922211574912532,drawmeava,"@bxnkroll.b grateful ain’t the issue, we’d just be constantly checking like “OMG DID IT FALL OUT” at least 8 times a day",2024-05-27 09:49:03+00:00
3354814349665873372,18044785960802545,skibidi_rizzler2019,@i_landon_i I do I’m the proof if I see you wearing this I will open it enough for it to fall out,2024-05-27 06:58:31+00:00
3354814349665873372,18066518779534063,i_landon_i,@skibidi_rizzler2019 bro has no factual proof and just goes “it will 😌”,2024-05-27 06:35:27+00:00
3354814349665873372,18029126375038602,lil_xaee,What if i just bend the gold back literally a tiny bit,2024-05-27 06:29:49+00:00
3354814349665873372,18436123189042018,_.bapz._,"not as an engagement ring 
i would be terrified of it falling out, so i just
wouldnt wear it",2024-05-27 04:06:09+00:00
3354814349665873372,18030893639053300,paloma56788,This would drive me nuts,2024-05-27 01:01:58+00:00
3354814349665873372,17868333207108751,lnickerson18,@j.robbierides then it would be lost probably,2024-05-27 00:13:08+00:00
3354814349665873372,17936170439747157,nina.leanne,Honestly I want my ring to be my birth stone which is a Peridot 💚💎I don’t really like the old fashion diamond ring tradition 😕,2024-05-26 23:38:52+00:00
3354814349665873372,18021212999272302,camila_lovetolove,I'd say yes but I hope you kept the receipt 😂,2024-05-26 23:12:12+00:00
3354814349665873372,17909870450957141,annemaryroman,Hells to the no,2024-05-26 21:19:06+00:00
3354814349665873372,18032323273999754,anne_face13,I’d be so paranoid of it falling out I’d never be able to wear it!!,2024-05-26 21:13:12+00:00
3354814349665873372,18027588091929918,jen_92_jen,"I would be to scared the diamond would fall out , it is beautiful though I just wouldn't have the balls to wear it to work cause we know if that diamond falls out at work I ain't getting that shit back lol",2024-05-26 20:50:57+00:00
3354814349665873372,17858835003125083,fairenyrd,"It would be uncomfortable just look at it, it will be cutting my fingers all day!",2024-05-26 20:42:03+00:00
3354814349665873372,17995266260447291,mylea.wengerd,Hell nah..,2024-05-26 19:38:06+00:00
3354814349665873372,18036170785761288,ree.ola.lena,Yesss omg this is so cute just needs a couple more jewels,2024-05-26 19:06:07+00:00
3354814349665873372,17995986152443861,probablyonyx_,Beauty is within,2024-05-26 18:58:40+00:00
3354814349665873372,18435654973048538,blackanese01,,2024-05-26 18:19:53+00:00
3354814349665873372,18065472808544676,chelcibe_thy_name,There should be a pearl instead of a diamond then it would be perfect ✨🤍,2024-05-26 17:17:37+00:00
3354814349665873372,18025178321288507,k._a._y._t,*Anxiety has entered the chat*,2024-05-26 16:19:47+00:00
3354814349665873372,17843512407234437,cixfigures_,Trying to dig in your pocket with this on would be hell,2024-05-26 16:12:38+00:00
3354814349665873372,18267361819234575,woodydagreatest,Yup that’s exactly what I was thinking 😂,2024-05-26 15:20:40+00:00
3354814349665873372,18053121541626987,moly.fe,Maybe have a tiny string thats attached to the clam,2024-05-26 15:05:18+00:00
3354814349665873372,18051988396578920,mildly.tarded,"Horrible design, the amount of bent ring from snags on clothing I see daily is bad enough, let add a lost diamond to the problem",2024-05-26 14:45:53+00:00
3354814349665873372,18052937434626458,bellabellaa666,"No, not for an engagement but I would love it as a gift or just a regular piece of high quality jewellery. I love this ring a lot but I’m a sucker for classic style engagement rings.",2024-05-26 14:30:15+00:00
3354814349665873372,17847046770201713,stripbook,Has the person who made this ever worn a ring before,2024-05-26 13:55:57+00:00
3354814349665873372,18436880923025695,luchanagoescrazy,Hell no,2024-05-26 13:39:28+00:00
3283803583609643924,18035881906779727,kainescott,Terrorism?,2024-05-24 14:07:41+00:00
3283803583609643924,18070044397463207,mariad_oc,This is the beginning of the END of Zionazis.,2024-05-23 02:43:26+00:00
3283803583609643924,17933383646840897,hey_areebaaa,#freepalestine🇵🇸🇵🇸🇵🇸,2024-05-20 06:42:21+00:00
3283803583609643924,17984907350659880,freepalestineasap111,#freepalestine,2024-05-19 20:37:08+00:00
3283803583609643924,18319459861133061,lilo___ou,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,2024-05-19 11:10:48+00:00
3283803583609643924,18028779029013657,noorieml,"From the river to the sea, Palestine will be free🇵🇸",2024-05-17 11:10:22+00:00
3283803583609643924,17940628235815990,huma.rao12,#ceasefirenow🇵🇸,2024-05-15 13:55:10+00:00
3283803583609643924,18039799654849027,huma.rao12,#stopgenocideingaza🇵🇸,2024-05-15 13:55:05+00:00
3283803583609643924,18028161077078084,huma.rao12,#standwithpalestine🇵🇸,2024-05-15 13:54:59+00:00
3283803583609643924,18096598282413552,huma.rao12,#supportpalestine🇵🇸,2024-05-15 13:54:53+00:00
3283803583609643924,17850550038197822,huma.rao12,#savepalestine🇵🇸,2024-05-15 13:54:49+00:00
3283803583609643924,18014295011109322,huma.rao12,#freepalestine🇵🇸,2024-05-15 13:54:44+00:00
3283803583609643924,17911865348930638,thegirlandthepen,,2024-04-24 17:31:28+00:00
3283803583609643924,17993500124631282,asianazeer,#freepalestine,2024-04-22 15:35:34+00:00
3283803583609643924,18011651708351845,mel_in_a_box,#freepalestine,2024-04-15 15:29:09+00:00
3283803583609643924,18025858531884703,zainab_bhutta27,Free Palestine 🇵🇸,2024-04-15 09:10:16+00:00
3283803583609643924,17866481658099073,alfonsodiazuribeart,At 🇵🇸,2024-04-15 04:07:40+00:00
3283803583609643924,18426768745062489,zoey_lin101,🍓,2024-04-14 07:47:53+00:00
3283803583609643924,18069067459501517,zoey_lin101,🍉,2024-04-14 07:47:51+00:00
3283803583609643924,18429409249052938,zoey_lin101,#freepalestine,2024-04-14 07:47:49+00:00
3283803583609643924,18022869857103530,frankibangsddd,"Murderers, terrorist organization",2024-04-11 23:21:25+00:00
3283803583609643924,18030938179787047,thomasg1194,From Hamas and Islamic fundamentalists,2024-04-04 14:59:03+00:00
3283803583609643924,18007449392371733,cuteandwildmemories,❤️❤️❤️❤️❤️,2024-04-02 23:46:03+00:00
3283803583609643924,18042254431709531,ilhaminsy,#freepalestine 🇵🇸🇵🇸🇵🇸🍉,2024-03-21 12:21:23+00:00
3283803583609643924,18011790161508855,z_leika,"Lets do the hashtag worldwide trending
#freeourpalestine #alleyesonrafah 
#israel #zionist #idf #israelterrorist 
#gazagenocide2023 #benjaminnetanyahu #stopgenocideingaza🇵🇸#internationalcourtofjustice🇳🇱⚖️",2024-02-15 00:25:05+00:00
3283803583609643924,17872785125997071,shroomie.roll,#endtheoccupation🇵🇸,2024-02-11 16:52:10+00:00
3283803583609643924,18021914041999766,zildan_malik,✨✨✨♥️🤍🖤💚✨✨✨,2024-02-05 10:57:20+00:00
3283803583609643924,18077343127443949,esraa_ahmedd20,Free Palestine ❤️,2024-01-30 00:31:46+00:00
3283803583609643924,18095658205386097,underrated.salma,❤️❤️❤️🇵🇸🇵🇸🇵🇸🇵🇸,2024-01-29 20:50:21+00:00
3283803583609643924,18062098378496894,dominoscee,"#safegaza
#safepalestine
#freepalestine
#israelcuak
#boicotzara
ALLAHUAKBAR",2024-01-25 08:21:29+00:00
3283803583609643924,17997886559226745,eden_cant_find_her_car,FREE PALESTINE 🍉,2024-01-24 22:50:43+00:00
3283803583609643924,18018362332886675,tabbythebibliophile,#permanentceasefirenow🇵🇸 #stopisraeliapartheid #stopgenocideingaza #stopkillingcivilians #stopmurderingchildren #freepalestine #shameonusforallowingthis #waronchildren #warcrimes #impeachjoebiden #genocidejoe #terroristnetanyahu #stopzionistterrorism #crimesagainsthumanity #warcrimes,2024-01-23 18:18:09+00:00
3283803583609643924,18107040046333471,fahedalshouli,"اللهم احقن‎ دماء إخواننا في غزة واشفِ جريحهم وتقبّل شهداءهم، ربّنا سدّد رميهم وأيّدهم بتأييدك على عدوّك وعدوّهم، اللهم إنّ الأرض أرضك، والجند جندك، والأمر أمرك، وأنت القويّ العزيز، فانصرهم نصرًا عزيزًا مؤزّرًا تشفي به صدور قوم مؤمنين

#Gaza #Gaza_Genocide #freepalestine🇵🇸❤️ 
#ceasefirenow🇵🇸 #beforeOct7
 #OpenRafahBorder #humanity",2024-01-23 08:10:55+00:00
3283803583609643924,18246614566240014,shroomie.roll,#ceasefirenow🇵🇸,2024-01-22 16:30:24+00:00
3283803583609643924,18010956050508037,mossa3000,غزة حرة نحتاج تحرير باقي فلسطين . .,2024-01-22 09:07:12+00:00
3283803583609643924,18058728475505854,sepa__la__flota,🔥🔥🔥🔥,2024-01-21 18:02:36+00:00
3283803583609643924,17991678899329411,cirlegris,🔥,2024-01-21 17:29:05+00:00
3283803583609643924,17998149785383263,votiondesign,"Thank you! FREE PALESTINE 🇵🇸 
#permanantceasefirenow #endtheoccupation🇵🇸",2024-01-19 22:45:40+00:00
3283803583609643924,18005936675248915,talalmo64,Free Palrstine from the river to the see. This page seems to be israeli jewadist terorist page.,2024-01-19 21:20:09+00:00
3283803583609643924,17995296746280704,querida.__,#freepalestine🇵🇸,2024-01-19 20:19:36+00:00
3283803583609643924,18009062048269326,mahajan.usa,🔥🔥🔥,2024-01-19 19:29:01+00:00
3283803583609643924,18328428568098832,palestinacostarica,1🇵🇸🇨🇷,2024-01-19 19:13:31+00:00
3283803583609643924,18276616534163985,excerpts4revolution,This is fire 🔥🔥🔥 Palestina vencera! 🇵🇸🇵🇸🇵🇸,2024-01-19 18:29:52+00:00
3283803583609643924,17925306884821691,absolutehuda,🇵🇸🇵🇸🇵🇸🇵🇸,2024-01-19 17:37:32+00:00
3283803583609643924,17913668723863080,rrriotfag,❤️🖤🤍💚,2024-01-19 17:01:33+00:00
3283803583609643924,18022061323821573,maryzabelribel,#FreePalestine🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,2024-01-19 16:39:56+00:00
3211240443198249362,18108350308382916,goldlinings,🇵🇸🇵🇸🇵🇸❤️❤️‍🩹,2024-05-28 02:44:34+00:00
3211240443198249362,17989217426502794,vtwisbscq,s,2024-05-24 04:44:32+00:00
3211240443198249362,17995098728449183,vtwisbscq,s,2024-05-24 04:44:31+00:00
3211240443198249362,18031328039002156,vtwisbscq,d,2024-05-24 04:44:30+00:00
3211240443198249362,18009601868521534,vtwisbscq,d,2024-05-24 04:44:29+00:00
3211240443198249362,18008714879400308,vtwisbscq,d,2024-05-24 04:44:28+00:00
3211240443198249362,18010722278452843,vtwisbscq,سبحان الله وبحمده سبحان الله العظيم,2024-05-24 04:44:27+00:00
3211240443198249362,18050384641638993,vtwisbscq,الله ينصر فلسطين برحمته يارب ولاتنسون سائر بلاد المسلمين من دعاءكم 🇵🇸🤍,2024-05-24 04:44:21+00:00
3211240443198249362,18030527015063589,maar.mellow,🇵🇸❤️,2024-05-21 20:00:18+00:00
3211240443198249362,18073347628446175,jongold_,Since 1948? Hahahah wtf that doesn’t make any sense whatsoever. 😂,2024-05-14 00:43:12+00:00
3211240443198249362,17907184937958665,emerald.solitude,,2024-05-02 17:04:43+00:00
3211240443198249362,18012975104059948,stressodepressoespresso,🇵🇸🇵🇸 ❤❤❤ #freepalestine🇵🇸 #endtheoccupation🇵🇸 ❤❤❤️🇵🇸🇵🇸,2024-03-29 20:46:40+00:00
3211240443198249362,18025845890010758,alyaqout_abdullah,🇵🇸✌🏾,2024-03-27 01:01:22+00:00
3211240443198249362,18259049068232759,pleasehelpthesehumans,"Please help my friend Ahmed @ahmadsh55_ to escape Palestine - he and his family are so very close and need your help! Every small bit of funding is another brick for his family to stand on so they may reach safety. 🙏

Before The Occupation destroyed their home and life as he and his family knew it, Ahmed was interning to be a dentist! He dreams to learn and grow within that field again someday but first he must focus on getting basic needs like food and water, then getting his family to a safe place.

These people deserve food, water, medicine, and shelter just like you or I. Ahmed’s family is suffering and in so much pain but we have the power to change their situation for the better! His story can be found by following the link shown in his account bio, he has an expense breakdown and everything there. Every bit of funding helps, but even if you can’t donate, sharing his story still helps! Please find the empathy in your heart to do something. ♥️

#freepalestine #ceasefirenow #taylor #taylornation #taylorswift #grammy #grammys #oscar #istandwithpalestine #love #easter #eastersunday",2024-03-24 18:18:10+00:00
3211240443198249362,18017727242284257,el_naif,Delusions shouldn’t be fed.,2024-03-01 04:10:47+00:00
3211240443198249362,17972112704542459,el_naif,@its.zamzam99 it’s a thriving country actually.,2024-03-01 04:10:22+00:00
3211240443198249362,18070882495480121,bozjena_falistini_alfayed,"free me from my horrible husband and his family, they try to kill me bc i dont want to follow sharia anymore.",2024-02-28 23:23:28+00:00
3211240443198249362,18257065981234939,marajarts,🇵🇸❤️,2024-02-28 21:43:28+00:00
3211240443198249362,17931335651815392,yungyella16,😂zni,2024-02-19 03:21:15+00:00
3211240443198249362,18086550016412199,allalfanx,#freepalestinefromisrael,2024-02-04 17:49:09+00:00
3211240443198249362,18412950100020306,liberty_ordeath,❤️🇵🇸❤️,2024-02-03 02:40:00+00:00
3211240443198249362,18227666269261531,falastinarab,❤️❤️❤️,2024-01-31 10:15:36+00:00
3211240443198249362,17852736870097495,its.zamzam99,Remember isrea1 is a dead thing from the Bible they are Christians are trying to resurrect. This zombie has been terrorizing Palestine for 75 years.,2024-01-29 06:47:35+00:00
3211240443198249362,17918126408851889,dominowhisker,Beautiful !!!,2024-01-28 10:46:08+00:00
3211240443198249362,17884918277940706,turkialasaad,دمتا يا اقصى لنا,2024-01-27 09:14:45+00:00
3211240443198249362,17899720940936944,farhanzo,Since forever and a day…,2024-01-26 03:02:06+00:00
3211240443198249362,18313904911133125,aviyashtainer,🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱 free your stupid brain and learn the facts idiots,2024-01-25 08:41:08+00:00
3211240443198249362,18046926916583589,bint_bilal77,🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,2024-01-21 21:07:08+00:00
3211240443198249362,18018052175014232,cri_rayar,❤️,2024-01-19 13:31:11+00:00
3211240443198249362,18010289045502269,ubika.k,free palestine 🇵🇸,2024-01-19 01:30:38+00:00
3211240443198249362,18009877565268622,jackie_gold99,Bill sh@t what are you going to do when watermelons don’t have black seeds fyi most don’t your watermelon is old and stup@d,2024-01-18 13:21:04+00:00
3211240443198249362,17869563468048506,aminzadem,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,2024-01-17 16:53:56+00:00
3211240443198249362,18022784527766242,beithaneeni,Resistance arts ❤️,2023-12-30 19:28:05+00:00
3211240443198249362,18039439192544586,officialjakegyllenhalal,Obsessed,2023-12-02 22:45:57+00:00
3211240443198249362,18031038235663731,anarchy_burger,♥️🇵🇸✊🏾,2023-11-21 08:22:47+00:00
3211240443198249362,17922748022800873,habibahanykholy,❤️,2023-11-18 18:44:48+00:00
3211240443198249362,17863874928037537,niko_zammis,🍉🍉🍉,2023-11-13 05:07:08+00:00
3211240443198249362,17973889760466677,tee.bob,❤️❤️,2023-11-12 15:07:15+00:00
3211240443198249362,17912534903837094,blarn65_,🙌🙌❤️❤️❤️,2023-11-12 13:13:17+00:00
3211240443198249362,18002072612322007,danfar,Are there prints available of this piece? @gallerybawa,2023-11-09 00:40:58+00:00
3211240443198249362,18031811140581583,fatisuleiman,,2023-11-06 23:45:41+00:00
3211240443198249362,17935818575654006,abeer.sh9,🇵🇸❤️❤️❤️❤️,2023-11-03 14:10:33+00:00
3211240443198249362,18069438871397351,_ablaj13,"الحرية للمسلمين .!!

يجب على المسلمين التحرر من افكار العلمانية والماركسية والماسونية . وبعد نحرر فلسطين",2023-11-01 20:53:05+00:00
3211240443198249362,17945207414711661,med_ok_a,#freepalestine ❤️❤️❤️🇵🇸🇵🇸🇵🇸,2023-10-31 20:35:48+00:00
3211240443198249362,18086744974381060,lafillesendort,Free Palestine 🇵🇸,2023-10-31 17:06:37+00:00
3211240443198249362,18048316924519231,myimaa__,🍉🕊️🇵🇸🫶,2023-10-30 22:28:02+00:00
3211240443198249362,18109032316340297,fahdfadzly,,2023-10-28 13:17:44+00:00
3211240443198249362,17870872401001887,__wave90,وااو❤️,2023-10-26 18:49:59+00:00
3211240443198249362,18080571301402137,mgyvjr,🇵🇸❤️✌🏻,2023-10-26 13:29:04+00:00
3211240443198249362,18367900594070187,xkkawi,"@gallerybawa This is amazing, what specific designer worked on it? I want to follow them",2023-10-24 00:46:03+00:00
3288937787246563248,18023926544179467,z.zkhan2021,#freeplestine 🇦🇪🇦🇪❤️,2024-05-28 07:04:10+00:00
3288937787246563248,18022616626973649,rima_7_12,#freepalestine,2024-05-04 13:01:25+00:00
3288937787246563248,17933009954834097,tati_d17,#freepalestine #ceasefirenow may peace come to Gaza soon,2024-04-21 01:51:56+00:00
3288937787246563248,18051165184621588,arch.rich1,🍉🍉🍉ceasefire now,2024-04-16 07:30:39+00:00
3288937787246563248,18020733013973483,thelovingdeen,🇵🇸🕊️✊,2024-04-14 13:32:25+00:00
3288937787246563248,18110908714374418,a0licarion,,2024-04-06 16:32:25+00:00
3288937787246563248,18034899769741286,umabdulla_1969,,2024-01-31 01:10:55+00:00
3288937787246563248,18112237435360031,rlgiveon,#freekurdistan #freetigray #freehawaii #helpbagladesh #helppakistan #freepalestine #freecongo #freeafrica #freeirac #freearmenia #freesudan,2024-01-28 08:22:22+00:00
3288937787246563248,17997822956235761,rlgiveon,#freesyria #freeyemen #freeethiopia #freehaiti #freeafghanistan #freelibya #freepuertorico #freehendback #freekuwait,2024-01-28 08:22:02+00:00
3288937787246563248,18028921822856879,rlgiveon,#countdown2ceasefire,2024-01-28 08:21:30+00:00
3288937787246563248,17928603365811941,official.iykyk,"Israel has architected a new Holocaust. The irony is profound. 
Remember #HolocaustMemorialDay as the day thousands of innocent men, women and children are being massacred by the same people who went through a genocide.
The Israeli / Zionist government who hide under the banner of Judaism are antisemitic and anti Islam. 
Today we remember Palestine.",2024-01-27 09:33:19+00:00
3350849643700311311,18019089464225092,edgar_214l,Valen como 35 dollares,2024-04-30 03:00:51+00:00
3350849643700311311,17965271108725705,montoya_r01,Que precio tiene las playeras ??,2024-04-21 21:45:36+00:00
3350849643700311311,18438191938002564,montoya_r01,Hola buenas tardes,2024-04-21 21:45:28+00:00
3270149704292742543,18011496077124895,snkaa__,💔💔,2024-01-02 05:53:09+00:00
3270149704292742543,17927440844805600,eram.mahmood,Ya Allah😩😢🇵🇸,2024-01-01 23:23:57+00:00
3270149704292742543,18012944557934710,mimif09,I’m so sorry. 💔,2024-01-01 18:29:34+00:00
3270149704292742543,18005076026206050,fatimas_grill,😢ALLAH HANIN,2024-01-01 18:16:07+00:00
3270149704292742543,17992980974271717,nikkiveli,2024 is the year of collective liberation. We will achieve it,2024-01-01 16:14:39+00:00
3270149704292742543,18014504258090704,raydiant_99,#freepalestine,2024-01-01 13:55:21+00:00
3270149704292742543,17983155725614566,_nurturingjoy_,🥹🥹💔💔🇵🇸🇵🇸🕊️🕊️,2024-01-01 10:54:36+00:00
3270149704292742543,17996499725420206,naeema_gull,Praying that the world changes for good in 2024! Praying that we all get to celebrate a free Palestine! InshaAllah. ❤️❤️❤️,2024-01-01 10:22:29+00:00
3270149704292742543,17999582702154108,d.yna,"My exact feeling, may Allah help us 🤲🏽🤍",2024-01-01 10:10:07+00:00
3270149704292742543,17988541016575777,tahsin.al.akhlaq,Alhamdulillāhi Alā Kulli Haal,2024-01-01 08:37:03+00:00
3270149704292742543,17964252743557869,tahsin.al.akhlaq,FRE€ PAL€$T1NE 🍉,2024-01-01 08:36:52+00:00
3270149704292742543,18055253788514619,tahsin.al.akhlaq,💯💯💯,2024-01-01 08:36:48+00:00
3270149704292742543,18038366866633107,byputerinuha,nothing to celebrate but let’s pray for 🇵🇸 everyday ❤️,2024-01-01 08:04:35+00:00
3270149704292742543,18210075814285391,mysketchcorner,💔🇯🇴,2024-01-01 07:24:55+00:00
3270149704292742543,18035155981668374,salehssana,@gorgeoussakina aameen,2024-01-01 07:21:04+00:00
3270149704292742543,17872613459981748,melymj84,"I don’t know how anyone can be celebrating tonight, what is there to celebrate? The several genocides going on at the moment? The earth trying to kill us because we’re destroying it? The wealth inequality? The rise of fascism all over the world?",2024-01-01 04:04:37+00:00
3270149704292742543,17961098660581884,munimakthar,❤️❤️,2024-01-01 04:00:13+00:00
3270149704292742543,18005663999054713,beingfaiyaz,"Celebrating New years 2024?
Firstly the Muslim New Years is 1445 which has passed months ago in the month of Muharram
Secondly, as Muslims we do not celebrate OUR own new year, yet why do some amongst us feel the urge to celebrate the arrival of 2024?!
•••
It was narrated from Abu Sa’eed al-Khudri رضي الله عنه that the Prophet صلى الله عليه وسلّم said:
«You will certainly follow the ways of those who came before you hand span by hand span, cubit by cubit, to the extent that if they entered the hole of a lizard, you will enter it too.»
We said: “O Messenger of Allaah, (do you mean) the Jews and the Christians?”
He said: «Who else?»
[al-Bukhaaree & Muslim]
It was narrated that ‘Abd-Allaah ibn ‘Umar said: The Prophet صلى الله عليه وسلّم said:
«Whoever imitates a people is one of them»
[Narrated by Abu Dawood, classed as saheeh by al-Albaani in Irwa’ al-Ghaleel]",2024-01-01 03:15:06+00:00
3270149704292742543,18051805594552826,bayan_khalidd,❤️❤️❤️❤️,2024-01-01 03:12:22+00:00
3270149704292742543,18248431090234849,marveloussabrina,💔💔,2024-01-01 02:02:14+00:00
3270149704292742543,18025926460848686,rosalynaeldika,Barakallahufiik. It’s beautiful drawing and saying. Let’s all share this for Palestine,2024-01-01 01:48:21+00:00
3270149704292742543,18211018852276231,sullyq25_98,Imam Mahdi is on his way.,2024-01-01 01:27:43+00:00
3270149704292742543,17987754413605442,beeeeeeya,🍉 🍉🍉🍉,2024-01-01 01:15:11+00:00
3270149704292742543,18034388209709961,a1.hmddd,💔🤲🏼🇵🇸,2024-01-01 00:25:31+00:00
3270149704292742543,18060238519496718,eleiylena,💔,2023-12-31 22:34:10+00:00
3270149704292742543,18051529135554217,life_without_school,😔😔💔💔 absolutely,2023-12-31 21:58:19+00:00
3270149704292742543,17978364209633005,nadouchka_nadia,,2023-12-31 21:56:10+00:00
